contig	start	end	gene_name
Chr_04	3497654	3500821	MgIM767.04G071600
Chr_04	3502301	3503246	MgIM767.04G071700
Chr_04	3503906	3506415	MgIM767.04G071800
Chr_04	3506496	3513700	MgIM767.04G071900
Chr_04	3514033	3516107	MgIM767.04G072000
Chr_04	3516448	3517702	MgIM767.04G072100
Chr_04	3523164	3523966	MgIM767.04G072200
Chr_04	3525121	3525756	MgIM767.04G072300
Chr_04	3526474	3527902	MgIM767.04G072400
Chr_04	3529627	3530205	MgIM767.04G072500
Chr_04	3531458	3532859	MgIM767.04G072600
Chr_04	3533207	3536743	MgIM767.04G072700
Chr_04	3538595	3542971	MgIM767.04G072800
Chr_04	3547910	3549102	MgIM767.04G072900
Chr_04	3552259	3554021	MgIM767.04G073000
Chr_04	3557006	3559318	MgIM767.04G073100
Chr_04	3573036	3577361	MgIM767.04G073200
Chr_04	3577324	3579605	MgIM767.04G073300
Chr_04	3581192	3584493	MgIM767.04G073400
Chr_04	3584962	3585967	MgIM767.04G073500
Chr_04	3586160	3587692	MgIM767.04G073600
Chr_04	3591153	3592638	MgIM767.04G073700
Chr_04	3595457	3599183	MgIM767.04G073800
Chr_04	3599422	3604189	MgIM767.04G073900
Chr_04	3604976	3605830	MgIM767.04G074000
Chr_04	3606673	3611994	MgIM767.04G074100
Chr_04	3612595	3616118	MgIM767.04G074200
Chr_04	3616175	3618109	MgIM767.04G074300
Chr_04	3618820	3622616	MgIM767.04G074400
Chr_04	3626081	3627488	MgIM767.04G074500
Chr_04	3629212	3630517	MgIM767.04G074600
Chr_04	3633197	3636223	MgIM767.04G074700
Chr_04	3636397	3637796	MgIM767.04G074800
Chr_04	3637746	3641435	MgIM767.04G074900
Chr_04	3640934	3644122	MgIM767.04G075000
Chr_04	3644235	3650004	MgIM767.04G075100
Chr_04	3650293	3655570	MgIM767.04G075200
Chr_04	3656465	3659719	MgIM767.04G075300
Chr_04	3660055	3662809	MgIM767.04G075400
Chr_04	3662913	3666571	MgIM767.04G075500
Chr_04	3666892	3670296	MgIM767.04G075600
Chr_04	3669939	3673050	MgIM767.04G075700
Chr_04	3673493	3676969	MgIM767.04G075800
Chr_04	3679701	3684117	MgIM767.04G075900
Chr_04	3683891	3686247	MgIM767.04G076000
Chr_04	3687141	3690601	MgIM767.04G076100
Chr_04	3691799	3695701	MgIM767.04G076200
Chr_04	3695926	3699699	MgIM767.04G076300
Chr_04	3700204	3702386	MgIM767.04G076400
Chr_04	3702544	3704359	MgIM767.04G076500
Chr_04	3704284	3706996	MgIM767.04G076600
Chr_04	3707297	3708483	MgIM767.04G076700
Chr_04	3709569	3712313	MgIM767.04G076800
Chr_04	3712172	3715774	MgIM767.04G076900
Chr_04	3716587	3719237	MgIM767.04G077000
Chr_04	3719318	3722665	MgIM767.04G077100
Chr_04	3723200	3727367	MgIM767.04G077200
Chr_04	3728099	3730382	MgIM767.04G077300
Chr_04	3730356	3732817	MgIM767.04G077400
Chr_04	3732950	3741033	MgIM767.04G077500
Chr_04	3741041	3744290	MgIM767.04G077600
Chr_04	3745760	3748810	MgIM767.04G077700
Chr_04	3749684	3751094	MgIM767.04G077800
Chr_04	3751086	3758290	MgIM767.04G077900
Chr_04	3758679	3760955	MgIM767.04G078000
Chr_04	3764137	3767088	MgIM767.04G078100
Chr_04	3768165	3769087	MgIM767.04G078200
Chr_04	3770415	3772693	MgIM767.04G078300
Chr_04	3775154	3775884	MgIM767.04G078400
Chr_04	3777541	3779047	MgIM767.04G078500
Chr_04	3779146	3781372	MgIM767.04G078600
Chr_04	3782163	3786410	MgIM767.04G078700
Chr_04	3789509	3793043	MgIM767.04G078800
Chr_04	3793233	3793967	MgIM767.04G078900
Chr_04	3794517	3803651	MgIM767.04G079000
Chr_04	3801342	3802027	MgIM767.04G079100
Chr_04	3804865	3806659	MgIM767.04G079200
Chr_04	3806676	3808253	MgIM767.04G079300
Chr_04	3808910	3817372	MgIM767.04G079400
Chr_04	3820532	3825040	MgIM767.04G079500
Chr_04	3826848	3828331	MgIM767.04G079600
Chr_04	3832014	3836510	MgIM767.04G079700
Chr_04	3837034	3838478	MgIM767.04G079800
Chr_04	3838989	3841689	MgIM767.04G079900
Chr_04	3841758	3843777	MgIM767.04G080000
Chr_04	3844272	3850897	MgIM767.04G080100
Chr_04	3854365	3859996	MgIM767.04G080200
Chr_04	3860390	3862944	MgIM767.04G080300
Chr_04	3863730	3867157	MgIM767.04G080400
Chr_04	3867878	3871507	MgIM767.04G080500
Chr_04	3873721	3875106	MgIM767.04G080600
Chr_04	3878028	3882422	MgIM767.04G080700
Chr_04	3883872	3887726	MgIM767.04G080800
Chr_04	3887771	3894650	MgIM767.04G080900
Chr_04	3916985	3919896	MgIM767.04G081000
Chr_04	3920773	3928228	MgIM767.04G081100
Chr_04	3928558	3934592	MgIM767.04G081200
Chr_04	3934730	3935695	MgIM767.04G081300
Chr_04	3937941	3939558	MgIM767.04G081400
Chr_04	3940150	3951006	MgIM767.04G081500
Chr_04	3951859	3953242	MgIM767.04G081600
Chr_04	3954356	3958820	MgIM767.04G081700
Chr_04	3958777	3959245	MgIM767.04G081800
Chr_04	3959906	3962686	MgIM767.04G081900
Chr_04	3963605	3964844	MgIM767.04G082000
Chr_04	3966384	3968630	MgIM767.04G082100
Chr_04	3971928	3977598	MgIM767.04G082200
Chr_04	3978346	3979287	MgIM767.04G082300
Chr_04	3979835	3981403	MgIM767.04G082400
Chr_04	3985334	3987075	MgIM767.04G082500
Chr_04	3988884	3993599	MgIM767.04G082600
Chr_04	3994764	3995321	MgIM767.04G082700
Chr_04	3997135	3999040	MgIM767.04G082800
Chr_04	4000572	4002154	MgIM767.04G082900
Chr_04	4002879	4004389	MgIM767.04G083000
Chr_04	4004344	4006702	MgIM767.04G083100
Chr_04	4010439	4012624	MgIM767.04G083200
Chr_04	4013683	4020829	MgIM767.04G083300
Chr_04	4024471	4027721	MgIM767.04G083400
Chr_04	4029076	4032137	MgIM767.04G083500
Chr_04	4032622	4044926	MgIM767.04G083600
Chr_04	4045557	4046534	MgIM767.04G083700
Chr_04	4050342	4054896	MgIM767.04G083800
Chr_04	4060565	4062985	MgIM767.04G083900
Chr_04	4064663	4066378	MgIM767.04G084000
Chr_04	4068078	4068865	MgIM767.04G084100
Chr_04	4075964	4077587	MgIM767.04G084200
Chr_04	4077510	4079612	MgIM767.04G084300
Chr_04	4080291	4084382	MgIM767.04G084400
Chr_04	4084335	4087803	MgIM767.04G084500
Chr_04	4095881	4100418	MgIM767.04G084600
Chr_04	4100774	4103020	MgIM767.04G084700
Chr_04	4102941	4106159	MgIM767.04G084800
Chr_04	4108132	4111625	MgIM767.04G084900
Chr_04	4111699	4114375	MgIM767.04G085000
Chr_04	4122589	4123594	MgIM767.04G085100
Chr_04	4124637	4128267	MgIM767.04G085200
Chr_04	4137033	4138189	MgIM767.04G085300
Chr_04	4144095	4145426	MgIM767.04G085400
Chr_04	4149926	4151289	MgIM767.04G085500
Chr_04	4157572	4161645	MgIM767.04G085600
Chr_04	4171741	4174418	MgIM767.04G085700
Chr_04	4175975	4179279	MgIM767.04G085800
Chr_04	4179360	4181080	MgIM767.04G085900
Chr_04	4182267	4184574	MgIM767.04G086000
Chr_04	4185256	4190123	MgIM767.04G086100
Chr_04	4190137	4191766	MgIM767.04G086200
Chr_04	4192092	4207540	MgIM767.04G086300
Chr_04	4207957	4209227	MgIM767.04G086400
Chr_04	4209688	4213108	MgIM767.04G086500
Chr_04	4213487	4215067	MgIM767.04G086600
Chr_04	4215494	4217802	MgIM767.04G086700
Chr_04	4217803	4220538	MgIM767.04G086800
Chr_04	4222222	4227209	MgIM767.04G086900
Chr_04	4227835	4229152	MgIM767.04G087000
Chr_04	4230771	4233087	MgIM767.04G087100
Chr_04	4234107	4238247	MgIM767.04G087200
Chr_04	4238290	4240460	MgIM767.04G087300
Chr_04	4240826	4243087	MgIM767.04G087400
Chr_04	4243298	4246637	MgIM767.04G087500
Chr_04	4246463	4253534	MgIM767.04G087600
Chr_04	4261013	4266796	MgIM767.04G087700
Chr_04	4266643	4267382	MgIM767.04G087800
Chr_04	4268140	4272104	MgIM767.04G087900
Chr_04	4272175	4274425	MgIM767.04G088000
Chr_04	4274568	4277757	MgIM767.04G088100
Chr_04	4278699	4284416	MgIM767.04G088200
Chr_04	4284240	4287238	MgIM767.04G088300
Chr_04	4288954	4290432	MgIM767.04G088400
Chr_04	4292877	4293908	MgIM767.04G088500
Chr_04	4295838	4302182	MgIM767.04G088600
Chr_04	4303196	4306250	MgIM767.04G088700
Chr_04	4306944	4308768	MgIM767.04G088800
Chr_04	4309754	4316387	MgIM767.04G088900
Chr_04	4317055	4317330	MgIM767.04G089000
Chr_04	4318045	4318497	MgIM767.04G089100
Chr_04	4325917	4328714	MgIM767.04G089200
Chr_04	4327972	4335283	MgIM767.04G089300
Chr_04	4338475	4341202	MgIM767.04G089400
Chr_04	4341479	4346407	MgIM767.04G089500
Chr_04	4345461	4352429	MgIM767.04G089600
Chr_04	4352362	4356095	MgIM767.04G089700
Chr_04	4357267	4358530	MgIM767.04G089800
Chr_04	4358404	4361377	MgIM767.04G089900
Chr_04	4361884	4364365	MgIM767.04G090000
Chr_04	4365214	4366799	MgIM767.04G090100
Chr_04	4367985	4371524	MgIM767.04G090200
Chr_04	4372359	4375599	MgIM767.04G090300
Chr_04	4376829	4377032	MgIM767.04G090400
Chr_04	4381303	4383943	MgIM767.04G090500
Chr_04	4384793	4388734	MgIM767.04G090600
Chr_04	4391368	4394876	MgIM767.04G090700
Chr_04	4395325	4396492	MgIM767.04G090800
Chr_04	4396357	4397261	MgIM767.04G090900
Chr_04	4398375	4398932	MgIM767.04G091000
Chr_04	4401315	4404442	MgIM767.04G091100
Chr_04	4405202	4408604	MgIM767.04G091200
Chr_04	4408713	4412059	MgIM767.04G091300
Chr_04	4412843	4422392	MgIM767.04G091400
Chr_04	4430452	4431581	MgIM767.04G091500
Chr_04	4434212	4437438	MgIM767.04G091600
Chr_04	4438888	4439805	MgIM767.04G091700
Chr_04	4444353	4446548	MgIM767.04G091800
Chr_04	4447927	4450081	MgIM767.04G091900
Chr_04	4452920	4454206	MgIM767.04G092000
Chr_04	4456437	4465468	MgIM767.04G092100
Chr_04	4465900	4469338	MgIM767.04G092200
Chr_04	4471486	4475384	MgIM767.04G092300
Chr_04	4475314	4487814	MgIM767.04G092400
Chr_04	4488225	4493747	MgIM767.04G092500
Chr_04	4496609	4498841	MgIM767.04G092600
Chr_04	4501593	4504069	MgIM767.04G092700
Chr_04	4504588	4506652	MgIM767.04G092800
Chr_04	4507137	4512001	MgIM767.04G092900
Chr_04	4512917	4515684	MgIM767.04G093000
Chr_04	4516457	4517540	MgIM767.04G093100
Chr_04	4525253	4529682	MgIM767.04G093200
Chr_04	4532875	4534229	MgIM767.04G093300
Chr_04	4534242	4549554	MgIM767.04G093400
Chr_04	4554488	4554951	MgIM767.04G093500
Chr_04	4554828	4561667	MgIM767.04G093600
Chr_04	4562136	4566054	MgIM767.04G093700
Chr_04	4568814	4569909	MgIM767.04G093800
Chr_04	4573125	4573586	MgIM767.04G093900
Chr_04	4577457	4580590	MgIM767.04G094000
Chr_04	4580608	4581972	MgIM767.04G094100
Chr_04	4582206	4584682	MgIM767.04G094200
Chr_04	4596855	4603398	MgIM767.04G094300
Chr_04	4605014	4606477	MgIM767.04G094400
Chr_04	4609688	4613532	MgIM767.04G094500
Chr_04	4631131	4637982	MgIM767.04G094600
Chr_04	4639034	4643272	MgIM767.04G094700
Chr_04	4644376	4644717	MgIM767.04G094800
Chr_04	4646207	4648690	MgIM767.04G094900
Chr_04	4648712	4652315	MgIM767.04G095000
Chr_04	4655139	4660658	MgIM767.04G095100
Chr_04	4660998	4661573	MgIM767.04G095200
Chr_04	4662440	4668786	MgIM767.04G095300
Chr_04	4670794	4674225	MgIM767.04G095400
Chr_04	4675238	4678640	MgIM767.04G095500
Chr_04	4679499	4679864	MgIM767.04G095600
Chr_04	4681147	4685432	MgIM767.04G095700
Chr_04	4686606	4693568	MgIM767.04G095800
Chr_04	4696923	4699499	MgIM767.04G095900
Chr_04	4700699	4701643	MgIM767.04G096000
Chr_04	4703788	4705006	MgIM767.04G096100
Chr_04	4705727	4707859	MgIM767.04G096200
Chr_04	4711885	4714181	MgIM767.04G096300
Chr_04	4715354	4717977	MgIM767.04G096400
Chr_04	4718351	4721668	MgIM767.04G096500
Chr_04	4722981	4724492	MgIM767.04G096600
Chr_04	4724919	4725383	MgIM767.04G096700
Chr_04	4728476	4730213	MgIM767.04G096800
Chr_04	4731123	4732200	MgIM767.04G096900
Chr_04	4742387	4751909	MgIM767.04G097000
Chr_04	4755509	4761115	MgIM767.04G097100
Chr_04	4762058	4766692	MgIM767.04G097200
Chr_04	4766641	4772053	MgIM767.04G097300
Chr_04	4781279	4788145	MgIM767.04G097400
Chr_04	4785695	4786024	MgIM767.04G097500
Chr_04	4789162	4789966	MgIM767.04G097600
Chr_04	4790164	4793654	MgIM767.04G097700
Chr_04	4801904	4803278	MgIM767.04G097800
Chr_04	4805275	4811623	MgIM767.04G097900
Chr_04	4813792	4820124	MgIM767.04G098000
Chr_04	4820473	4822284	MgIM767.04G098100
Chr_04	4823037	4827074	MgIM767.04G098200
Chr_04	4827614	4828940	MgIM767.04G098300
Chr_04	4829647	4832106	MgIM767.04G098400
Chr_04	4833107	4835351	MgIM767.04G098500
Chr_04	4836401	4837993	MgIM767.04G098600
Chr_04	4838774	4842490	MgIM767.04G098700
Chr_04	4850543	4854080	MgIM767.04G098800
Chr_04	4856786	4862764	MgIM767.04G098900
Chr_04	4863535	4868052	MgIM767.04G099000
Chr_04	4867863	4870527	MgIM767.04G099100
Chr_04	4878971	4883690	MgIM767.04G099200
Chr_04	4884012	4889933	MgIM767.04G099300
Chr_04	4891288	4897012	MgIM767.04G099400
Chr_04	4903949	4914239	MgIM767.04G099500
Chr_04	4922102	4923124	MgIM767.04G099600
Chr_04	4945740	4951466	MgIM767.04G099700
Chr_04	4963978	4965013	MgIM767.04G099800
Chr_04	4965365	4972156	MgIM767.04G099900
Chr_04	4974306	4975483	MgIM767.04G100000
Chr_04	4978531	4980595	MgIM767.04G100100
Chr_04	4984583	4987430	MgIM767.04G100200
Chr_04	4988976	4991473	MgIM767.04G100300
Chr_04	4992180	4992937	MgIM767.04G100400
Chr_04	4993518	4997377	MgIM767.04G100500
Chr_04	5001401	5005362	MgIM767.04G100600
Chr_04	5012005	5014454	MgIM767.04G100700
Chr_04	5014939	5017075	MgIM767.04G100800
Chr_04	5017660	5025262	MgIM767.04G100900
Chr_04	5025903	5028048	MgIM767.04G101000
Chr_04	5029194	5030811	MgIM767.04G101100
Chr_04	5030696	5033330	MgIM767.04G101200
Chr_04	5036498	5038458	MgIM767.04G101300
Chr_04	5038898	5039875	MgIM767.04G101400
Chr_04	5043362	5044279	MgIM767.04G101500
Chr_04	5045640	5047360	MgIM767.04G101600
Chr_04	5048391	5049952	MgIM767.04G101700
Chr_04	5052192	5056851	MgIM767.04G101800
Chr_04	5056771	5058631	MgIM767.04G101900
Chr_04	5059328	5059792	MgIM767.04G102000
Chr_04	5060621	5061644	MgIM767.04G102100
Chr_04	5062820	5065072	MgIM767.04G102200
Chr_04	5065216	5065740	MgIM767.04G102300
Chr_04	5067864	5068592	MgIM767.04G102400
Chr_04	5072987	5074849	MgIM767.04G102500
Chr_04	5079218	5080224	MgIM767.04G102600
Chr_04	5080975	5086624	MgIM767.04G102700
Chr_04	5087410	5089473	MgIM767.04G102800
Chr_04	5090818	5094636	MgIM767.04G102900
Chr_04	5094791	5098660	MgIM767.04G103000
Chr_04	5106449	5116135	MgIM767.04G103100
Chr_04	5117075	5117582	MgIM767.04G103200
Chr_04	5119061	5119606	MgIM767.04G103300
Chr_04	5122144	5127101	MgIM767.04G103400
Chr_04	5145998	5148021	MgIM767.04G103500
Chr_04	5150595	5151716	MgIM767.04G103600
Chr_04	5154743	5158212	MgIM767.04G103700
Chr_04	5160532	5162536	MgIM767.04G103800
Chr_04	5162646	5164831	MgIM767.04G103900
Chr_04	5165051	5167325	MgIM767.04G104000
Chr_04	5169055	5173154	MgIM767.04G104100
Chr_04	5176584	5178923	MgIM767.04G104200
Chr_04	5191655	5197125	MgIM767.04G104300
Chr_04	5197193	5200290	MgIM767.04G104400
Chr_04	5201026	5207152	MgIM767.04G104500
Chr_04	5208059	5210043	MgIM767.04G104600
Chr_04	5210038	5213096	MgIM767.04G104700
Chr_04	5216554	5219840	MgIM767.04G104800
Chr_04	5220779	5223494	MgIM767.04G104900
Chr_04	5223516	5224973	MgIM767.04G105000
Chr_04	5225630	5227225	MgIM767.04G105100
Chr_04	5227702	5231942	MgIM767.04G105200
Chr_04	5233377	5235864	MgIM767.04G105300
Chr_04	5240353	5241326	MgIM767.04G105400
Chr_04	5243840	5247632	MgIM767.04G105500
Chr_04	5249016	5252392	MgIM767.04G105600
Chr_04	5253051	5253278	MgIM767.04G105700
Chr_04	5254370	5256357	MgIM767.04G105800
Chr_04	5256288	5259869	MgIM767.04G105900
Chr_04	5259751	5262663	MgIM767.04G106000
Chr_04	5263378	5268453	MgIM767.04G106100
Chr_04	5269359	5271697	MgIM767.04G106200
Chr_04	5273635	5277002	MgIM767.04G106300
Chr_04	5277938	5280913	MgIM767.04G106400
Chr_04	5280828	5283277	MgIM767.04G106500
Chr_04	5283983	5285306	MgIM767.04G106600
Chr_04	5286445	5288159	MgIM767.04G106700
Chr_04	5289139	5291315	MgIM767.04G106800
Chr_04	5292425	5295442	MgIM767.04G106900
Chr_04	5295654	5296487	MgIM767.04G107000
Chr_04	5302038	5304870	MgIM767.04G107100
Chr_04	5311703	5313315	MgIM767.04G107200
Chr_04	5319393	5330479	MgIM767.04G107300
Chr_04	5331728	5335234	MgIM767.04G107400
Chr_04	5335791	5341658	MgIM767.04G107500
Chr_04	5342895	5346315	MgIM767.04G107600
Chr_04	5350232	5355645	MgIM767.04G107700
Chr_04	5362012	5362750	MgIM767.04G107800
Chr_04	5363226	5365148	MgIM767.04G107900
Chr_04	5366497	5368521	MgIM767.04G108000
Chr_04	5371996	5372901	MgIM767.04G108100
Chr_04	5372751	5374830	MgIM767.04G108200
Chr_04	5375706	5380844	MgIM767.04G108300
Chr_04	5382452	5386475	MgIM767.04G108400
Chr_04	5387427	5391736	MgIM767.04G108500
Chr_04	5399885	5400508	MgIM767.04G108600
Chr_04	5401135	5405987	MgIM767.04G108700
Chr_04	5409945	5413046	MgIM767.04G108800
Chr_04	5413286	5415423	MgIM767.04G108900
Chr_04	5416860	5419500	MgIM767.04G109000
Chr_04	5422513	5423977	MgIM767.04G109100
Chr_04	5429755	5430730	MgIM767.04G109200
Chr_04	5436093	5437745	MgIM767.04G109300
Chr_04	5438466	5442536	MgIM767.04G109400
Chr_04	5445101	5452845	MgIM767.04G109500
Chr_04	5452807	5457855	MgIM767.04G109600
Chr_04	5462247	5465441	MgIM767.04G109700
Chr_04	5466072	5468075	MgIM767.04G109800
Chr_04	5472682	5474651	MgIM767.04G109900
Chr_04	5487214	5489201	MgIM767.04G110000
Chr_04	5499567	5501977	MgIM767.04G110100
Chr_04	5505993	5507652	MgIM767.04G110200
Chr_04	5508916	5510856	MgIM767.04G110300
Chr_04	5513030	5516234	MgIM767.04G110400
Chr_04	5518366	5522006	MgIM767.04G110500
Chr_04	5525841	5534252	MgIM767.04G110600
Chr_04	5534769	5537949	MgIM767.04G110700
Chr_04	5538788	5547401	MgIM767.04G110800
Chr_04	5547722	5550458	MgIM767.04G110900
Chr_04	5556093	5560731	MgIM767.04G111000
Chr_04	5566124	5571085	MgIM767.04G111100
Chr_04	5588350	5590353	MgIM767.04G111200
Chr_04	5590429	5594238	MgIM767.04G111300
Chr_04	5595449	5596841	MgIM767.04G111400
Chr_04	5602972	5605384	MgIM767.04G111500
Chr_04	5613102	5614044	MgIM767.04G111600
Chr_04	5622260	5624325	MgIM767.04G111700
Chr_04	5633927	5635928	MgIM767.04G111800
Chr_04	5640453	5643168	MgIM767.04G111900
Chr_04	5656066	5659521	MgIM767.04G112000
Chr_04	5660279	5660968	MgIM767.04G112100
Chr_04	5666463	5671752	MgIM767.04G112200
Chr_04	5672334	5674004	MgIM767.04G112300
Chr_04	5675182	5676846	MgIM767.04G112400
Chr_04	5677907	5679779	MgIM767.04G112500
Chr_04	5680506	5682552	MgIM767.04G112600
Chr_04	5685375	5688200	MgIM767.04G112700
Chr_04	5692421	5694001	MgIM767.04G112800
Chr_04	5697572	5699566	MgIM767.04G112900
Chr_04	5700678	5701516	MgIM767.04G113000
Chr_04	5703154	5706268	MgIM767.04G113100
Chr_04	5711224	5713328	MgIM767.04G113200
Chr_04	5713780	5717647	MgIM767.04G113300
Chr_04	5719350	5722624	MgIM767.04G113400
Chr_04	5726578	5728638	MgIM767.04G113500
Chr_04	5730527	5732342	MgIM767.04G113600
Chr_04	5737006	5740254	MgIM767.04G113700
Chr_04	5742173	5750163	MgIM767.04G113800
Chr_04	5777625	5780368	MgIM767.04G113900
Chr_04	5784372	5787944	MgIM767.04G114000
Chr_04	5788079	5789500	MgIM767.04G114100
Chr_04	5789340	5791133	MgIM767.04G114200
Chr_04	5793311	5795843	MgIM767.04G114300
Chr_04	5797575	5799336	MgIM767.04G114400
Chr_04	5810553	5811903	MgIM767.04G114500
Chr_04	5819489	5820543	MgIM767.04G114600
Chr_04	5823358	5828711	MgIM767.04G114700
Chr_04	5829819	5831440	MgIM767.04G114800
Chr_04	5832054	5833773	MgIM767.04G114900
Chr_04	5834110	5835164	MgIM767.04G115000
Chr_04	5858031	5860061	MgIM767.04G115100
Chr_04	5860511	5865177	MgIM767.04G115200
Chr_04	5876217	5882988	MgIM767.04G115300
Chr_04	5882958	5892954	MgIM767.04G115400
Chr_04	5903057	5909864	MgIM767.04G115500
Chr_04	5909644	5915955	MgIM767.04G115600
Chr_04	5916306	5916974	MgIM767.04G115700
Chr_04	5921354	5928489	MgIM767.04G115800
Chr_04	5935782	5938704	MgIM767.04G115900
Chr_04	5939453	5942162	MgIM767.04G116000
Chr_04	5947527	5950944	MgIM767.04G116100
Chr_04	5950844	5960653	MgIM767.04G116200
Chr_04	5962543	5964492	MgIM767.04G116300
Chr_04	5966586	5968104	MgIM767.04G116400
Chr_04	5971625	5974141	MgIM767.04G116500
Chr_04	5980052	5983374	MgIM767.04G116600
Chr_04	5983539	5988543	MgIM767.04G116700
Chr_04	5989299	5992630	MgIM767.04G116800
Chr_04	6001805	6004524	MgIM767.04G116900
Chr_04	6004588	6011840	MgIM767.04G117000
Chr_04	6028232	6030537	MgIM767.04G117100
Chr_04	6036435	6037841	MgIM767.04G117200
Chr_04	6037917	6040016	MgIM767.04G117300
Chr_04	6051968	6054668	MgIM767.04G117400
Chr_04	6064643	6073405	MgIM767.04G117500
Chr_04	6083775	6089598	MgIM767.04G117600
Chr_04	6090331	6093764	MgIM767.04G117700
Chr_04	6099769	6105554	MgIM767.04G117800
Chr_04	6107043	6108655	MgIM767.04G117900
Chr_04	6113763	6116835	MgIM767.04G118000
Chr_04	6119135	6131054	MgIM767.04G118100
Chr_04	6149989	6152101	MgIM767.04G118200
Chr_04	6186742	6189019	MgIM767.04G118300
Chr_04	6189581	6195658	MgIM767.04G118400
Chr_04	6206206	6209789	MgIM767.04G118500
Chr_04	6214694	6225484	MgIM767.04G118600
Chr_04	6232575	6234718	MgIM767.04G118700
Chr_04	6241968	6243028	MgIM767.04G118800
Chr_04	6250557	6252227	MgIM767.04G118900
Chr_04	6256214	6258772	MgIM767.04G119000
Chr_04	6259616	6266592	MgIM767.04G119100
Chr_04	6267890	6271584	MgIM767.04G119200
Chr_04	6273120	6277020	MgIM767.04G119300
Chr_04	6278318	6280449	MgIM767.04G119400
Chr_04	6286265	6288768	MgIM767.04G119500
Chr_04	6288769	6291232	MgIM767.04G119600
Chr_04	6293546	6295770	MgIM767.04G119700
Chr_04	6298683	6300656	MgIM767.04G119800
Chr_04	6301124	6313495	MgIM767.04G119900
Chr_04	6314773	6317302	MgIM767.04G120000
Chr_04	6323857	6330272	MgIM767.04G120100
Chr_04	6335741	6339390	MgIM767.04G120200
Chr_04	6355254	6357531	MgIM767.04G120300
Chr_04	6357548	6363347	MgIM767.04G120400
Chr_04	6368319	6379996	MgIM767.04G120500
Chr_04	6382213	6385969	MgIM767.04G120600
Chr_04	6390426	6392148	MgIM767.04G120700
Chr_04	6392304	6392636	MgIM767.04G120800
Chr_04	6392803	6393273	MgIM767.04G120900
Chr_04	6405269	6411792	MgIM767.04G121000
Chr_04	6412876	6417039	MgIM767.04G121100
Chr_04	6419684	6421186	MgIM767.04G121200
Chr_04	6421305	6426272	MgIM767.04G121300
Chr_04	6435500	6437551	MgIM767.04G121400
Chr_04	6460730	6462807	MgIM767.04G121500
Chr_04	6466464	6471370	MgIM767.04G121600
Chr_04	6487200	6492055	MgIM767.04G121700
Chr_04	6493529	6506452	MgIM767.04G121800
Chr_04	6507943	6508502	MgIM767.04G121900
Chr_04	6509896	6514511	MgIM767.04G122000
Chr_04	6517486	6519525	MgIM767.04G122100
Chr_04	6520607	6521964	MgIM767.04G122200
Chr_04	6525742	6527558	MgIM767.04G122300
Chr_04	6528404	6532688	MgIM767.04G122400
Chr_04	6560643	6563953	MgIM767.04G122500
Chr_04	6566717	6569276	MgIM767.04G122600
Chr_04	6570906	6571595	MgIM767.04G122700
Chr_04	6581588	6583652	MgIM767.04G122800
Chr_04	6593508	6601752	MgIM767.04G122900
Chr_04	6624054	6626012	MgIM767.04G123000
Chr_04	6635370	6637129	MgIM767.04G123100
Chr_04	6641312	6643288	MgIM767.04G123200
Chr_04	6663065	6667361	MgIM767.04G123300
Chr_04	6697459	6698264	MgIM767.04G123400
Chr_04	6743301	6743915	MgIM767.04G123500
Chr_04	6756799	6758754	MgIM767.04G123600
Chr_04	6784886	6786666	MgIM767.04G123700
Chr_04	6788109	6793653	MgIM767.04G123800
Chr_04	6802503	6803050	MgIM767.04G123900
Chr_04	6812780	6815434	MgIM767.04G124000
Chr_04	6836630	6838911	MgIM767.04G124100
Chr_04	6876392	6878991	MgIM767.04G124200
Chr_04	6896328	6897063	MgIM767.04G124300
Chr_04	6914168	6919527	MgIM767.04G124400
Chr_04	6920401	6923055	MgIM767.04G124500
Chr_04	6927583	6930072	MgIM767.04G124600
Chr_04	6930066	6932725	MgIM767.04G124700
Chr_04	6956797	6959245	MgIM767.04G124800
Chr_04	6959940	6960677	MgIM767.04G124900
Chr_04	6966016	6967886	MgIM767.04G125000
Chr_04	6972664	6976131	MgIM767.04G125100
Chr_04	7008894	7011625	MgIM767.04G125200
